Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
gsea,HALLMARK_HEDGEHOG_SIGNALING,-0.37157379405589025,-1.4859826235393254,0.02564102564102564,0.04095744680851064,0.22,9/29,26.05%,DPYSL2;RTN1;MYH9;NF1;RASA1;NRP1;CDK6;PTCH1;PML
gsea,HALLMARK_GLYCOLYSIS,0.33335686133853004,1.4798454470129396,0.0,0.023520710059171595,0.32,74/180,37.88%,SAP30;DDIT4;PKM;TXN;TPST1;ISG20;IER3;PGAM1;PGLS;CXCR4;TPI1;AKR1A1;LDHA;ANG;TALDO1;ALDOA;G6PD;RBCK1;TFF3;IRS2;ADORA2B;VEGFA;GMPPA;B3GALT6;GLRX;GMPPB;CHPF2;GALK1;FKBP4;DSC2;SDHC;B4GALT4;MDH1;B3GAT3;MERTK;P4HA2;ENO2;STMN1;CDK1;KIF2A;PPFIA4;GALE;XYLT2;GPC4;CTH;PAM;SPAG4;HMMR;B4GALT2;PPP2CB;NOL3;PYGB;IGFBP3;EGLN3;CHPF;TKTL1;SLC16A3;ERO1A;B4GALT7;RRAGD;PFKP;HAX1;B3GAT1;SOD1;BIK;ALDH7A1;CHST6;HDLBP;CHST2;PKP2;DCN;QSOX1;LDHC;DEPDC1
gsea,HALLMARK_MYOGENESIS,0.2924914238016749,1.4068116214650208,0.01818181818181818,0.04294871794871794,0.525,94/157,52.43%,HBEGF;CLU;FDPS;CDKN1A;PICK1;PDLIM7;TNNT1;KIFC3;ACSL1;SIRT2;CKB;IFRD1;BHLHE40;FOXO4;TGFB1;MYBPC3;MEF2D;COL6A2;PTP4A3;CTF1;TPM2;PYGM;TNNC2;LPIN1;OCEL1;SVIL;ITGA7;GABARAPL2;DMPK;PPFIA4;GADD45B;HDAC5;FKBP1B;PKIA;IGFBP3;GNAO1;LSP1;COL1A1;SCD;TNNI2;GSN;FLII;MAPK12;MYLK;PFKM;ITGB4;SLC6A8;SGCA;WWTR1;ADAM12;MYL4;BIN1;COL6A3;MRAS;AEBP1;TNNT3;FGF2;ATP2A1;ERBB3;BDKRB2;CASQ1;SORBS1;LAMA2;SSPN;COL4A2;SPHK1;CHRNG;NAV2;SORBS3;SPEG;KCNH2;CDH13;COL3A1;ACTA1;LDB3;FST;MAPRE3;SCHIP1;PGAM2;ENO3;CHRNA1;TPD52L1;COL15A1;MYO1C;TNNC1;TSC2;PC;AGRN;FXYD1;PLXNB2;CRAT;ACHE;CAMK2B;CNN3
gsea,HALLMARK_TGF_BETA_SIGNALING,0.3708605152677643,1.3896628298978226,0.044642857142857144,0.0478021978021978,0.575,20/53,36.81%,JUNB;PPP1R15A;ID2;THBS1;ID1;TGFB1;SPTBN1;BMPR1A;IFNGR2;BMP2;TGIF1;SMAD1;LTBP2;FURIN;WWTR1;PPP1CA;RAB31;BCAR3;NOG;SERPINE1
gsea,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.33579831408069044,-1.3582710504786424,0.04854368932038835,0.1026595744680851,0.465,98/98,99.60%,SMAD2;ACTR2;HSP90B1;TIAM1;ACTR3;RPS6KA3;CLTC;PTEN;DAPP1;MAP2K3;PLCB1;GSK3B;MAP3K7;PIKFYVE;ITPR2;PRKAR2A;PAK4;NCK1;VAV3;YWHAB;RALB;NOD1;ATF1;GRB2;PRKCB;MAPK9;STAT2;MAPK1;CDK4;PLA2G12A;TBK1;RAF1;GRK2;RPS6KA1;CAB39L;CAB39;CAMK4;IL2RG;RIT1;PIK3R3;CDK2;IRAK4;E2F1;MKNK2;DUSP3;TNFRSF1A;PTPN11;FGF17;CDKN1B;MAPK8;UBE2D3;TSC2;RIPK1;GNA14;AKT1S1;MAP2K6;THEM4;PDK1;NFKBIB;FGF22;PPP2R1B;UBE2N;SLC2A1;PPP1CA;FASLG;TRAF2;SFN;RPTOR;ADCY2;MAPKAP1;CALR;SQSTM1;TRIB3;CDK1;EIF4E;PLCG1;PRKAG1;MKNK1;AKT1;MAPK10;ACACA;ECSIT;MYD88;ARF1;CSNK2B;AP2M1;SLA;DDIT3;CFL1;LCK;HRAS;RAC1;PIN1;ARHGDIA;CXCR4;PFN1;CDKN1A;ARPC3
gsea,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.2920449331043671,1.2746581572165236,0.08860759493670886,0.10742705570291776,0.81,76/170,39.20%,FOS;AREG;FKBP5;EGR3;KLF4;CLIC3;NXT1;PPIF;HES1;BLVRB;TIPARP;MYC;TFF3;XBP1;BHLHE40;MUC1;DHCR7;SYNGR1;SIAH2;RASGRP1;MAST4;DHRS3;LRIG1;FKBP4;ITPK1;NADSYN1;FASN;MREG;SLC1A4;SVIL;UGCG;DEPTOR;FDFT1;INPP5F;SLC7A5;IGFBP4;FHL2;KDM4B;CISH;ABCA3;FCMR;ANXA9;KAZN;PODXL;NBL1;GLA;FOXC1;SEC14L2;SLC27A2;PTGES;MICB;SFN;RET;MPPED2;SEMA3B;SLC19A2;SLC2A1;RAB31;TMPRSS3;MAPT;SYT12;SULT2B1;INHBB;CCND1;DLC1;CALCR;SLC24A3;AR;RAB17;KCNK5;TTC39A;TOB1;WWC1;PDZK1;GREB1;NAV2
gsea,HALLMARK_G2M_CHECKPOINT,-0.2788078830365218,-1.2494307544897238,0.09523809523809523,0.19128989361702128,0.715,87/193,34.75%,NOTCH2;HNRNPU;G3BP1;RAD21;MARCKS;LIG3;ATRX;XPO1;PDS5B;NCL;MAPK14;HIF1A;HNRNPD;SMC1A;LBR;SYNCRIP;RPS6KA5;MTF2;PRMT5;PRPF4B;CTCF;SRSF1;GSPT1;CUL1;SMARCC1;ARID4A;LMNB1;NUP50;STAG1;CUL3;CHAF1A;CUL5;MAP3K20;PURA;CBX1;NASP;FOXN3;SRSF10;NSD2;SMAD3;CCNT1;TACC3;BRCA2;SNRPD1;DR1;SLC12A2;EZH2;SS18;CDK4;SLC7A1;AMD1;KIF23;NOLC1;CDC27;WRN;TENT4A;CASP8AP2;KNL1;HMGN2;EWSR1;SFPQ;PRIM2;BUB1;KPNB1;PAFAH1B1;PML;SMC4;YTHDC1;KIF20B;AURKB;CUL4A;SRSF2;E2F3;BCL3;ILF3;KATNA1;MCM2;CENPA;ORC5;MEIS1;MCM6;ODC1;MCM3;SMC2;ABL1;MKI67;CDC7
gsea,HALLMARK_MYC_TARGETS_V1,-0.32706552456456545,-1.2413263678401385,0.136,0.17624113475177303,0.715,95/195,33.17%,NAP1L1;PCBP1;HNRNPU;HNRNPA3;G3BP1;EIF4G2;CANX;CNBP;HNRNPC;PTGES3;HNRNPR;XPO1;ABCE1;SRSF3;HNRNPA2B1;FAM120A;HNRNPD;APEX1;SYNCRIP;PSMC6;TARDBP;SET;SF3B3;NPM1;SRSF1;DHX15;NCBP2;STARD7;HSP90AB1;GSPT1;CUL1;PA2G4;SMARCC1;HSPD1;HNRNPA1;FBL;SNRPB2;HDAC2;PCNA;NCBP1;TOMM70;SRSF7;PABPC4;CCT2;UBE2E1;XPOT;SERBP1;UBA2;RFC4;POLD2;GOT2;PSMA1;POLE3;MCM7;EIF1AX;PSMA4;SNRPD1;TCP1;CDK4;VDAC1;NOLC1;DDX18;NHP2;EIF3B;EIF2S1;EXOSC7;CCT3;RNPS1;MRPS18B;MRPL23;DUT;GNL3;SNRPA;KPNB1;ORC2;CTPS1;SSB;RSL1D1;AIMP2;PWP1;CCT7;SRSF2;PSMC4;PRPS2;CAD;IMPDH2;MCM2;HDDC2;NOP56;SNRPD2;PSMD1;PSMD14;ACP1;MCM6;ODC1
gsea,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.299741535855459,-1.2076851449682935,0.11864406779661017,0.19398936170212766,0.755,57/106,33.25%,HSP90B1;SSR1;EIF4A2;DCP2;SPCS3;CNOT2;CNOT4;NPM1;PDIA6;SEC31A;SEC11A;DNAJC3;TATDN2;HYOU1;MTREX;IFIT1;LSM4;DDX10;CNOT6;FUS;YWHAZ;ALDH18A1;SDAD1;XPOT;SPCS1;ATF6;HSPA9;IMP3;RPS14;PARN;NOLC1;EEF2;NHP2;EIF2S1;GEMIN4;PDIA5;CCL2;NOP14;SRPRB;SHC1;POP4;PREB;HSPA5;YIF1A;EDC4;DNAJA4;EXOSC4;KHSRP;WFS1;BANF1;EXOSC1;EXOSC10;NOP56;DCP1A;EXOSC2;NFYB;FKBP14
gsea,HALLMARK_APICAL_SURFACE,-0.3113871385218626,-1.1909477837426607,0.12962962962962962,0.19598646034816247,0.795,16/36,35.79%,ADAM10;SULF2;AKAP7;LYN;APP;MDGA1;B4GALT1;GAS1;ATP8B1;NCOA6;IL2RB;GHRL;IL2RG;DCBLD2;BRCA1;CRYBG1
gsea,HALLMARK_HEME_METABOLISM,-0.23502396048735083,-1.1473550445570277,0.17333333333333334,0.2327127659574468,0.855,188/188,99.44%,USP15;VEZF1;PICALM;CAST;NCOA4;BACH1;MAP2K3;RBM5;MXI1;RNF19A;GAPVD1;TRAK2;NR3C1;MKRN1;LAMP2;NUDT4;BNIP3L;SLC30A1;MBOAT2;KDM7A;FBXO7;LPIN2;NNT;TNRC6B;CLCN3;NEK7;EZH1;C3;SIDT2;KEL;XPO7;UROS;EIF2AK1;SEC14L1;AQP3;FOXO3;ARL2BP;TMEM9B;ARHGEF12;GCLC;ADD1;TCEA1;DAAM1;EPB41;TFRC;DCUN1D1;CDC27;CLIC2;BMP2K;TNS1;SNCA;FOXJ2;ATG4A;DCAF10;MINPP1;SLC10A3;CAT;ISCA1;SYNJ1;MOSPD1;SDCBP;MFHAS1;OSBP2;FECH;MPP1;PPOX;MGST3;GMPS;GLRX5;BTRC;NFE2L1;CCDC28A;GDE1;CPOX;ENDOD1;ELL2;HMBS;ALDH6A1;RIOK3;CDR2;CIR1;CA2;HDGF;RCL1;TRIM10;RAP1GAP;ABCG2;GYPB;SELENBP1;GYPA;PC;GYPE;ALDH1L1;TOP1;CTSE;RHCE;ABCB6;SPTA1;AHSP;FTCD;IGSF3;RNF123;BCAM;UBAC1;HTATIP2;TRIM58;ALAS2;CA1;ATP6V0A1;ACKR1;KAT2B;FBXO34;ADIPOR1;RANBP10;OPTN;GCLM;SLC25A38;SLC4A1;MOCOS;MARK3;SLC2A1;RHAG;RBM38;SPTB;GATA1;KLF3;ASNS;FN3K;MYL4;CTSB;ADD2;BPGM;TSPAN5;SLC6A8;ICAM4;HEBP1;UROD;ERMAP;SLC7A11;TMCC2;HBQ1;SLC11A2;PDZK1IP1;FBXO9;SLC66A2;TFDP2;KHNYN;AGPAT4;CTNS;ALAD;XK;RHD;TENT5C;PPP2R5B;BLVRA;PSMD9;TAL1;P4HA2;ACSL6;KLF1;DCAF11;ANK1;SLC22A4;PIGQ;ACP5;HTRA2;HAGH;EPOR;DMTN;LRP10;LMO2;GYPC;CCND3;RAD23A;HBD;NARF;PRDX2;BSG;SLC25A37;BLVRB;NFE2;UCP2;BTG2;SMOX;PGLS;YPEL5;E2F2;HBB
gsea,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.294833336149166,-1.1412356358302171,0.2558139534883721,0.2239770867430442,0.865,19/40,30.05%,CCND2;NUMB;CUL1;TP53;HDAC2;DVL2;GNAI1;AXIN1;LEF1;DLL1;MAML1;RBPJ;NOTCH1;PTCH1;ADAM17;NCSTN;PSEN2;CTNNB1;KAT2A
gsea,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.30467669403478653,1.1220167550672895,0.2727272727272727,0.29865384615384616,0.975,43/96,40.37%,IFITM2;IFITM3;IRF7;GBP2;ISG20;PSMB8;UBE2L6;PSMB9;HELZ2;PSME2;IFI35;OAS1;IRF1;CSF1;IL7;RNF31;PSME1;LAP3;MVB12A;IFI30;SLC25A28;ISG15;TAP1;UBA7;CNP;PLSCR1;CCRL2;LY6E;IFI27;GBP4;RIPK2;NMI;GMPR;IRF9;SP110;IL4R;C1S;NUB1;LGALS3BP;HLA-C;DHX58;CXCL11;RTP4
gsea,HALLMARK_PEROXISOME,0.27478613870813856,1.0945759616171762,0.30327868852459017,0.33573200992555835,0.99,43/94,51.20%,PRDX5;FDPS;ECH1;TSPO;HRAS;MVP;ACAA1;ACSL1;IDI1;FIS1;GSTK1;SOD2;DHRS3;BCL10;DHCR24;ABCB1;PABPC1;CDK7;HSD3B7;PEX13;ABCD1;ERCC1;CRABP2;CADM1;NUDT19;ISOC1;SLC27A2;ESR2;IDH2;ACSL5;ECI2;SULT2B1;SOD1;ACOT8;CEL;ALB;ABCB4;PEX14;DIO1;ERCC3;HSD11B2;GNPAT;CRAT
gsea,HALLMARK_E2F_TARGETS,-0.24559375086846685,-1.0745445927061166,0.1875,0.3047872340425532,0.95,90/197,34.47%,NAP1L1;PRKDC;LUC7L3;RAD21;XPO1;PDS5B;HNRNPD;SMC1A;TUBB;CSE1L;LBR;RBBP7;SYNCRIP;IPO7;CTCF;SRSF1;MRE11;GSPT1;NUP153;MSH2;PRPS1;PA2G4;LMNB1;STAG1;TP53;POLD3;PCNA;WDR90;RFC3;PSMC3IP;CBX5;PPM1D;CDCA8;PAN2;NASP;POLD2;PSIP1;PHF5A;RAD50;TACC3;MCM7;GINS3;BRCA2;NBN;NUP107;NUP205;EXOSC8;EZH2;MMS22L;DNMT1;ANP32E;CDK4;TFRC;NOLC1;EIF2S1;ATAD2;PPP1R8;NCAPD2;ZW10;NUDT21;SLBP;PRIM2;DCLRE1B;DUT;DIAPH3;ORC2;CTPS1;RAD1;PNN;SMC4;AK2;UBR7;MLH1;CHEK2;AURKB;DONSON;SRSF2;HELLS;PAICS;ILF3;MCM2;NOP56;MCM6;MCM3;RANBP1;BRCA1;RPA1;DLGAP5;XRCC6;MKI67
gsea,HALLMARK_KRAS_SIGNALING_DN,0.23775568326089197,1.0727887813468162,0.3218390804597701,0.36364182692307695,0.99,77/118,56.81%,NR4A2;ZBTB16;BTG2;SERPINB2;MAGIX;PTGFR;DTNB;IFNG;STAG3;PLAG1;SGK1;TCL1A;ABCB11;TENT5C;PDCD1;EDN1;MYO15A;THRB;SLC25A23;SHOX2;EGF;BARD1;LYPD3;CCDC106;KCNN1;ZC2HC1C;PRKN;CACNA1F;IGFBP2;NRIP2;OXT;GTF3C5;YPEL1;TCF7L1;DLK2;TGFB2;SELENOP;CD80;SPHK2;SIDT1;CHST2;NUDT11;FGF22;SLC29A3;ZNF112;UPK3B;CHRNG;CCNA1;RIBC2;TNNI3;NR6A1;KRT15;SLC5A5;GPRC5C;RYR2;GPR19;PNMT;PRODH;MTHFR;EFHD1;HNF1A;HSD11B2;PCDHB1;KRT5;SLC12A3;CPB1;CLPS;WNT16;CALCB;ARPP21;P2RX6;CLDN16;YBX2;PAX3;KRT1;GPR3;SYNPO
gsea,HALLMARK_NOTCH_SIGNALING,0.27120295753906737,0.996483592859032,0.4247787610619469,0.5057692307692309,1.0,16/31,62.53%,SAP30;HES1;PSENEN;FZD1;ARRB1;NOTCH3;PRKCA;DTX1;JAG1;CCND1;FZD7;ST3GAL6;HEYL;DTX2;DTX4;PPARD
gsea,HALLMARK_BILE_ACID_METABOLISM,0.24301821976395693,0.9267146841732199,0.6484848484848484,0.6429298642533936,1.0,40/94,35.59%,PRDX5;LCK;ABCA2;ACSL1;IDI1;CH25H;GSTK1;GNMT;AQP9;DHCR24;KLF1;FDXR;CYP46A1;PEX7;BMP6;PEX16;ABCA6;HSD3B7;PEX13;ABCA3;PXMP2;ABCD1;CYP7B1;LIPE;APOA1;ISOC1;PFKM;SLC27A2;IDH2;PECR;ACSL5;PIPOX;SULT2B1;SOD1;SLC22A18;AR;BCAR3;GCLM;OPTN;SLC23A1
gsea,HALLMARK_MYC_TARGETS_V2,0.22718787949830135,0.8240491204293535,0.8347107438016529,0.8444505494505494,1.0,27/57,61.18%,DUSP2;MYC;PPRC1;MAP3K6;IMP4;SRM;PLK1;EXOSC5;PLK4;MCM5;PPAN;SLC29A2;NOP16;HSPE1;NDUFAF4;NOC4L;PRMT3;UNG;DCTPP1;SLC19A1;MRTO4;UTP20;MCM4;RCL1;NIP7;RABEPK;RRP9
gsea,HALLMARK_SPERMATOGENESIS,0.1941953855344597,0.733598358820563,0.9047619047619048,0.9403846153846154,1.0,54/93,59.96%,ARL4A;TALDO1;DBF4;CCNB2;POMC;PGS1;SLC2A5;NCAPH;MLF1;GFI1;LPIN1;CDKN3;CDK1;CNIH2;HSPA4L;HSPA2;KIF2C;CLGN;ACE;ZC2HC1C;PHKG2;TTK;IL12RB2;TKTL1;SEPTIN4;PARP2;TLE4;GSG1;IFT88;NPHP1;VDAC3;RPL39L;CRISP2;LDHC;CCNA1;NEK2;TNNI3;TEKT2;SHE;SCG5;GAPDHS;GSTM3;AGFG1;ART3;CLVS1;DMC1;COIL;DDX25;YBX2;SCG3;ALOX15;PAPOLB;OAZ3;AURKA
